ENZYME_TYPE,HIDROPHOBICITY,ISOELECTRIC,AROMATIC,INSTABLE,MW,HELIX,TURN,SHEET,MOL_EXT_RED,MOL_EXT_OX
quinolone resistance protein (qnr),-0.14093023255813947,4.998273277282714,0.11162790697674418,22.19260465116278,24036.897599999997,0.29767441860465116,0.2372093023255814,0.25116279069767444,27960,28460
KPC beta-lactamase,-0.00580204778157002,7.6736845016479505,0.08191126279863481,28.791808873720136,31133.004500000006,0.28668941979522183,0.24232081911262798,0.32081911262798635,46410,46535
CMY beta-lactamase,-0.15958005249343826,9.040224266052245,0.09973753280839895,35.587165354330686,42104.946600000025,0.31496062992125984,0.23884514435695536,0.27296587926509186,95340,95465
IMP beta-lactamase,-0.10934959349593498,7.721031379699707,0.10569105691056911,23.026869918699173,27086.834100000022,0.35365853658536583,0.2682926829268293,0.2520325203252033,44920,45045
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.2027833001988075,9.034551048278807,0.06560636182902585,36.459244532803176,55409.47510000009,0.2783300198807157,0.1848906560636183,0.35785288270377735,56840,56840
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.18610354223433245,7.667034339904785,0.08174386920980926,30.432152588555848,40177.22600000001,0.3188010899182561,0.23705722070844687,0.22888283378746593,20400,20400
CTX-M beta-lactamase,-0.13505154639175246,9.094635581970216,0.048109965635738834,22.68762886597937,31007.069300000025,0.25773195876288657,0.21993127147766323,0.30927835051546393,25440,25565
major facilitator superfamily (MFS) antibiotic efflux pump,0.9236585365853672,10.120520973205565,0.1146341463414634,34.462926829268284,44686.96530000003,0.4317073170731708,0.20731707317073172,0.29268292682926833,58440,58565
SHV beta-lactamase,-0.039860139860139775,8.859454917907716,0.045454545454545456,39.26398601398601,31236.734300000036,0.2867132867132867,0.1993006993006993,0.3356643356643357,31970,32095
SHV beta-lactamase,-0.0489510489510489,7.756101036071779,0.04895104895104896,37.300000000000004,31285.71870000003,0.2902097902097902,0.19930069930069927,0.3356643356643357,33460,33585
CTX-M beta-lactamase,-0.1652920962199314,9.490600395202637,0.048109965635738834,26.272164948453604,31142.25070000001,0.2646048109965636,0.2302405498281787,0.30584192439862545,25440,25440
VIM beta-lactamase,0.07406015037593978,4.973661994934082,0.06015037593984962,37.17447368421052,27970.091,0.3120300751879699,0.26691729323308266,0.3007518796992481,29910,29910
SHV beta-lactamase,-0.10244755244755235,7.756101036071779,0.045454545454545456,40.25664335664335,31253.59260000003,0.2797202797202797,0.19930069930069927,0.3321678321678322,33460,33585
quinolone resistance protein (qnr),-0.1523364485981308,4.998273277282714,0.11682242990654204,20.728551401869144,23852.640599999995,0.2897196261682243,0.23364485981308408,0.2616822429906542,27960,28460
VIM beta-lactamase,0.038345864661654176,5.0468137741088865,0.06015037593984962,36.45041353383458,28024.098700000002,0.3082706766917293,0.26691729323308266,0.2932330827067669,29910,29910
SHV beta-lactamase,-0.08461538461538454,7.762069129943849,0.04195804195804196,42.730069930069924,31203.57700000003,0.27972027972027974,0.19930069930069927,0.3356643356643357,31970,32095
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.1913793103448277,9.43606014251709,0.05172413793103449,32.14088669950739,43441.52520000003,0.28078817733990147,0.2536945812807882,0.2512315270935961,18910,18910
CMY beta-lactamase,-0.17926509186351716,9.149627113342287,0.09711286089238845,32.591627296587916,41960.741800000025,0.30708661417322836,0.23622047244094488,0.2755905511811024,93850,93975
CTX-M beta-lactamase,-0.14810996563573883,7.790053367614746,0.04810996563573883,24.669072164948442,31251.287200000035,0.26116838487972505,0.21993127147766325,0.31958762886597936,23950,24075
CTX-M beta-lactamase,-0.15601374570446747,9.380552864074708,0.048109965635738834,28.914089347079035,31116.210200000016,0.2646048109965636,0.2268041237113402,0.30584192439862545,25440,25440
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.34095238095238106,8.863129615783691,0.11904761904761904,37.1995238095238,24230.55190000002,0.3476190476190476,0.22857142857142856,0.24761904761904763,18910,19035
CMY beta-lactamase,-0.1690288713910762,8.876023292541507,0.09711286089238845,34.52259842519683,41979.761700000025,0.30708661417322836,0.23359580052493437,0.27821522309711283,93850,93975
SHV beta-lactamase,-0.07832167832167827,7.756101036071779,0.045454545454545456,41.36153846153845,31268.64700000003,0.28321678321678323,0.1993006993006993,0.3356643356643357,33460,33585
CMY beta-lactamase,-0.1540682414698162,8.788539695739747,0.09711286089238845,36.45173228346456,41947.68860000002,0.30971128608923887,0.23884514435695536,0.28083989501312334,93850,93975
CTX-M beta-lactamase,-0.1463917525773196,9.380552864074708,0.048109965635738834,28.628865979381434,31100.210800000015,0.2646048109965636,0.2268041237113402,0.30927835051546393,25440,25440
CTX-M beta-lactamase,-0.14707903780068735,9.490600395202637,0.048109965635738834,26.643298969072156,31085.199400000012,0.2646048109965636,0.2268041237113402,0.30584192439862545,25440,25440
resistance-nodulation-cell division (RND) antibiotic efflux pump,0.3095423563778001,7.725180625915528,0.07692307692307693,30.860379746835626,110929.72700000076,0.3622200584225901,0.23661148977604676,0.27166504381694256,77240,77240
CTX-M beta-lactamase,-0.1567010309278351,9.094635581970216,0.048109965635738834,22.03883161512026,31032.078800000018,0.2542955326460481,0.21993127147766323,0.30927835051546393,25440,25565
major facilitator superfamily (MFS) antibiotic efflux pump,0.9015424164524444,9.40511531829834,0.12853470437017994,30.754010282776342,42257.86800000004,0.4267352185089975,0.2133676092544987,0.2699228791773779,28420,28420
quinolone resistance protein (qnr),-0.16308411214953275,4.998273277282714,0.11682242990654204,17.61172897196261,23914.731499999994,0.2897196261682243,0.23364485981308408,0.2523364485981308,27960,28460
SHV beta-lactamase,-0.07832167832167825,8.84004993438721,0.045454545454545456,41.3632867132867,31237.679300000036,0.28321678321678323,0.19930069930069927,0.3321678321678322,33460,33585
major facilitator superfamily (MFS) antibiotic efflux pump,0.7704878048780491,9.585368919372556,0.12195121951219512,38.36541463414634,44359.02829999999,0.4414634146341464,0.23414634146341462,0.275609756097561,59820,59820
SHV beta-lactamase,-0.05454545454545449,7.756101036071779,0.04195804195804196,37.59685314685315,31122.50100000003,0.28321678321678323,0.20629370629370627,0.33916083916083917,33460,33585
quinolone resistance protein (qnr),-0.14955752212389384,5.0101526260375975,0.11504424778761063,16.429690265486716,25217.246400000004,0.29646017699115046,0.23893805309734517,0.24778761061946905,29450,29950
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.04076433121019102,5.857906150817871,0.050955414012738856,38.10552016985136,49977.81190000016,0.26963906581740976,0.1932059447983015,0.3694267515923567,39420,39420
quinolone resistance protein (qnr),-0.16869158878504678,4.998273277282714,0.11682242990654204,18.908457943925224,23954.7325,0.29439252336448596,0.23364485981308408,0.24766355140186913,27960,28460
CMY beta-lactamase,-0.16194225721784777,9.138667488098147,0.09711286089238845,33.50265091863516,41945.76710000003,0.30708661417322836,0.23884514435695536,0.27821522309711283,93850,93975
quinolone resistance protein (qnr),-0.2774193548387104,5.373183250427247,0.11981566820276497,35.55576036866359,24626.3378,0.29493087557603687,0.21198156682027652,0.24884792626728108,25440,26065
CTX-M beta-lactamase,-0.1264604810996562,9.094635581970216,0.048109965635738834,23.502405498281778,30951.990900000026,0.2542955326460481,0.21649484536082475,0.3127147766323024,25440,25565
VIM beta-lactamase,0.08684210526315776,5.037492179870605,0.07518796992481203,32.33988721804512,28342.567100000007,0.3308270676691729,0.2556390977443609,0.2781954887218045,32890,32890
quinolone resistance protein (qnr),-0.09720930232558123,5.102970695495604,0.11627906976744186,21.197255813953483,23894.697099999998,0.3023255813953488,0.24186046511627907,0.24186046511627907,27960,28460
KPC beta-lactamase,-0.015017064846416395,7.6736845016479505,0.08191126279863481,29.18054607508532,31072.886400000007,0.2866894197952219,0.24573378839590443,0.32081911262798635,46410,46535
SHV beta-lactamase,-0.03496503496503491,7.755646324157715,0.04895104895104896,38.533916083916075,31146.52050000003,0.2867132867132867,0.20629370629370627,0.3356643356643357,33460,33585
CTX-M beta-lactamase,-0.14589041095890398,8.52969913482666,0.04794520547945205,22.420205479452044,31094.060500000018,0.25342465753424653,0.2191780821917808,0.3150684931506849,25440,25565
CTX-M beta-lactamase,-0.1902777777777779,9.651062202453613,0.04861111111111111,27.48541666666666,30882.97200000001,0.2638888888888889,0.22569444444444445,0.30208333333333337,25440,25440
major facilitator superfamily (MFS) antibiotic efflux pump,0.974365482233505,8.32875118255615,0.09390862944162437,40.43121827411166,41048.3516,0.4010152284263959,0.2131979695431472,0.3680203045685279,48930,49180
CTX-M beta-lactamase,-0.16769759450171834,9.252389717102048,0.048109965635738834,26.94810996563573,31229.32470000002,0.26804123711340205,0.22336769759450173,0.3024054982817869,25440,25440
CTX-M beta-lactamase,-0.15429553264604803,9.094635581970216,0.048109965635738834,22.55532646048109,30962.97380000002,0.2508591065292096,0.21993127147766323,0.30927835051546393,25440,25565
major facilitator superfamily (MFS) antibiotic efflux pump,0.9486552567237176,9.340711402893067,0.11246943765281173,34.19828850855745,44559.37690000004,0.4132029339853301,0.22982885085574573,0.30806845965770174,69440,69690
major facilitator superfamily (MFS) antibiotic efflux pump,0.9125244618395337,9.572668647766111,0.08610567514677103,34.98512720156555,53131.29310000011,0.38943248532289626,0.19765166340508805,0.4227005870841487,68410,68535
ACT beta-lactamase,-0.058792650918635114,8.875765419006349,0.08923884514435695,36.165643044619394,41272.17050000002,0.30183727034120733,0.24671916010498687,0.29396325459317585,84340,84465
IMP beta-lactamase,-0.14634146341463408,8.64135837554932,0.10975609756097562,26.228902439024374,27167.867100000018,0.34959349593495936,0.2764227642276423,0.23577235772357724,44920,45045
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.26717171717171734,7.7513833999633786,0.053030303030303025,41.02199494949495,43375.79640000001,0.2954545454545454,0.22727272727272727,0.2828282828282828,21890,21890
resistance-nodulation-cell division (RND) antibiotic efflux pump,0.2830243902439036,8.39560489654541,0.06536585365853659,34.441170731707544,111009.09130000079,0.344390243902439,0.2321951219512195,0.2965853658536586,64290,64540
CTX-M beta-lactamase,-0.17594501718213074,9.252389717102048,0.048109965635738834,27.172852233676966,31201.271600000015,0.2646048109965636,0.22336769759450173,0.30584192439862545,25440,25440
SHV beta-lactamase,-0.039860139860139775,7.756101036071779,0.045454545454545456,36.49195804195804,31183.585500000034,0.2867132867132867,0.1993006993006993,0.3426573426573427,33460,33585
SHV beta-lactamase,-0.06013986013986005,7.756101036071779,0.045454545454545456,38.736713286713275,31253.675400000026,0.2867132867132867,0.19930069930069927,0.3356643356643357,33460,33585
major facilitator superfamily (MFS) antibiotic efflux pump,-0.6375000000000003,5.818118858337402,0.045454545454545456,72.85625,20563.2388,0.2556818181818182,0.18181818181818182,0.34659090909090906,12490,12740
CTX-M beta-lactamase,-0.1649484536082476,9.252389717102048,0.048109965635738834,27.172852233676966,31219.286800000016,0.26804123711340205,0.22336769759450173,0.3024054982817869,25440,25440
SHV beta-lactamase,-0.08523985239852394,8.839792060852051,0.04428044280442804,39.28450184501845,29565.780000000028,0.28044280442804426,0.20295202952029517,0.33579335793357934,27960,28085
quinolone resistance protein (qnr),-0.14859813084112147,4.998273277282714,0.11214953271028036,18.655186915887846,23816.585399999996,0.29439252336448596,0.23364485981308408,0.2570093457943925,27960,28460
resistance-nodulation-cell division (RND) antibiotic efflux pump,-0.013834951456310618,8.961572837829593,0.043689320388349516,32.73618932038835,42795.22620000008,0.2621359223300971,0.21844660194174756,0.3106796116504854,24410,24410
SHV beta-lactamase,-0.07587412587412581,8.49140491485596,0.045454545454545456,39.58321678321678,31260.67290000003,0.28321678321678323,0.19930069930069927,0.3356643356643357,33460,33585
quinolone resistance protein (qnr),-0.34495412844036727,5.138040351867674,0.12385321100917432,43.60550458715595,25084.9625,0.3119266055045872,0.22935779816513763,0.21100917431192662,25440,26190
CTX-M beta-lactamase,-0.1694158075601376,9.380488395690918,0.048109965635738834,23.578350515463903,31077.17420000001,0.26116838487972505,0.2233676975945017,0.30584192439862545,25440,25440
VIM beta-lactamase,0.13345864661654114,4.951551628112792,0.07518796992481203,31.61582706766918,28283.539600000004,0.33458646616541354,0.2556390977443609,0.28195488721804507,31400,31400
IMP beta-lactamase,-0.1787755102040816,8.8412748336792,0.11020408163265305,26.731061224489785,27175.83610000001,0.34285714285714286,0.2571428571428571,0.21632653061224488,50420,50545
CMY beta-lactamase,-0.14776902887139098,8.933915901184086,0.09711286089238845,37.724698162729645,41887.63660000003,0.30971128608923887,0.2362204724409449,0.27034120734908135,93850,93975
major facilitator superfamily (MFS) antibiotic efflux pump,1.1780051150895172,11.004898262023925,0.0639386189258312,29.112276214833752,39444.76370000002,0.3938618925831202,0.22762148337595908,0.38107416879795397,37470,37595
quinolone resistance protein (qnr),-0.1313084112149532,4.998273277282714,0.11682242990654204,21.42855140186915,23821.537199999995,0.3037383177570093,0.24299065420560745,0.23831775700934577,27960,28460
CTX-M beta-lactamase,-0.13470790378006872,8.955706214904787,0.048109965635738834,19.070790378006855,31119.21910000003,0.2542955326460481,0.21649484536082475,0.30927835051546393,25440,25565
CMY beta-lactamase,-0.1708661417322836,8.933915901184086,0.09711286089238845,35.310787401574785,41991.70130000002,0.30971128608923887,0.2335958005249344,0.27034120734908135,93850,93975
CMY beta-lactamase,-0.11858638743455517,8.77564601898193,0.08638743455497383,40.07486910994762,40797.95300000002,0.28272251308900526,0.2696335078534031,0.3010471204188482,54320,54320
CTX-M beta-lactamase,-0.14879725085910653,9.252389717102048,0.048109965635738834,28.49656357388315,31186.300000000017,0.26804123711340205,0.22336769759450173,0.30584192439862545,25440,25440
resistance-nodulation-cell division (RND) antibiotic efflux pump,0.37497630331753656,5.882744789123534,0.07962085308056871,35.29698578199068,113912.19950000074,0.35545023696682465,0.22464454976303316,0.3023696682464455,77810,77810
KPC beta-lactamase,0.005802047781569933,7.6736845016479505,0.07508532423208192,29.147440273037535,30951.791300000015,0.28668941979522183,0.24573378839590443,0.32423208191126285,40910,41035
major facilitator superfamily (MFS) antibiotic efflux pump,-0.33150684931506835,4.874477958679199,0.0821917808219178,38.48082191780821,25497.783400000026,0.3744292237442922,0.1506849315068493,0.2511415525114155,26360,26360
